영화 ID,제목,원제,개봉일,줄거리,장르,국가,제작사,포스터 URL,러닝타임,평점,투표수,인기도,감독,주연
980698,떨어져 있어야 가족이다,떨어져 있어야 가족이다,2022-06-18,,코미디,South Korea,Film Dabin,https://image.tmdb.org/t/p/w500/eSiGegNA8E9OJwqUb1MGXQB0ghj.jpg,30,0.0,0,0.7029,Kim Hyun,"공민정, 류경수, 정애화, Kim Hwi-gyu"
1016015,형수의 상상은 현실이 된다,형수의 상상은 현실이 된다,2022-06-22,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/8yEHL9LvTcMYvsn0ZPkqkxr0en5.jpg,75,4.0,1,0.7056,Park Dae-yoo,"Lee Chae-dam, Ha Yeon, Kim Soo-ji, Jeong Ho-yoon"
990269,"김광석, 못다 한 이야기","김광석, 못다 한 이야기",2022-06-22,"1992년 10월 23일 미국 세인트루이스의 위싱턴대학의 소강당에서의 즉흥공연으로 때문에 무대로 따로 만들지 않았고, 화려한 무대장치나 효과도 찾아볼 수 없다. 소강당 맨 앞쪽 바닥을 무대로 삼아 의자하나, 엠프하나를 놓고 양앞에 무대를 비추는 작은 조명과 소품, 각종 선들이 놓여있을 뿐이다.  그리고 그 뒤 벽에 붙어있는 포스터 한 장이 유일한 무대 장식이다.  여기서 김광석은 기타를 둘러매고 의자에 앉은 채 관객과 눈을 맞추며 노래한다.  타지에서 외롭게 공부하는 학생들을 위해 김광석이 생전에 미국 여행 중 즉흥적으로 무료 라이브 콘서트를 열어 학생들의 지친 심신을 위로했던 현장을 담아낸 영상입니다.  당시의 라이브 실황을 개인 캠코더로 촬영한 영상으로 현대의 고화질 영상과는 비교할 수 없으나 기타 소리와 진솔한 목소리로 채워진 당시의 울림은 현재 우리에게 진정한 위로의 시간이 될 것 입니다.","다큐멘터리, 음악",,,https://image.tmdb.org/t/p/w500/3HcWvmOIUt80DEhPPJMJj3FR7FM.jpg,0,1.5,2,0.2934,Seo Jae-ho,Kim Gwang-seok
956759,룸 쉐어링,룸 쉐어링,2022-06-22,"새벽부터 다시 새벽까지 알바 스케줄로 꽉 찬 대학생 지웅은 월세를 아끼려 룸 쉐어링을 신청한다.  도착하자마자 보게 된 건 온갖 라인으로 꽉 채워진 집안 꼬락서니. 그리고 까다롭고 별난 할머니 금분의 각종 금기 사항들!  금분은 밥은 각자 해결, 물과 전기 절약 필수, 정갈하게 구분해둔 알록달록 각자의 라인 안에서만 생활하기 등 나혼산 라이프를 꿈꾸던 지웅에게는 너무나 불가능한 규칙들을 읊기 시작하고, 지웅은 울며 겨자 먹기로 깐깐한 규칙들을 받아들이기로 하는데...","드라마, 코미디",South Korea,"Finecut, T.S Narincinema",https://image.tmdb.org/t/p/w500/oLqyfEyJL2ws7oibiLthISyUCqz.jpg,91,5.8,6,0.8263,Lee Soon-sung,"나문희, 최우성, Choi Sun-ja, 김강민"
949648,감동주의보,감동주의보,2022-06-22,"희귀질환인 감동병을 앓는 컬링 천재 보영(홍수아). 평생을 함께하고 싶은 시골청년 ‘철기’(최웅)를 만나 인생 최고의 순간들을 맞이한다. 어느날, 코피가 멈추게 하는 방법(?)을 찾게 되면서 포기했던 컬링을 다시 도전하게 되는데… 보영은 감동병을 이기고 꿈과 사랑 두 마리 토끼를 다 잡을 수 있을까?",로맨스,,,https://image.tmdb.org/t/p/w500/mRqZQkldrkzhtZFGaSsMSqAyZUv.jpg,100,6.2,4,0.5321,Kim Woo-seok,"홍수아, 최웅, 김요한, Baek Seung-jin"
1016013,음란캠핑장 장박녀들,음란캠핑장 장박녀들,2022-06-23,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/88uTIHWfE8UNPBU3toZqVuYzlSH.jpg,74,5.0,2,0.4407,Han Gil-soo,"Seon Yool, Han Se-hee, 민도윤, Cha Myung-Hoon"
993642,미지의 세계 시즌투에피원,미지의 세계 시즌투에피원,2022-06-23,"평행우주가 발견된 가상의 70년대, 다른 차원에 사는 배우자와의 만남으로 이혼 위기에 놓인 한 희극인과 그의 변호를 맡은 가족법 전문 변호사의 모험.",SF,South Korea,"JTBC, TVING",https://image.tmdb.org/t/p/w500/7gRGFaOTDrpgSnNS91k8u13OG7q.jpg,28,0.0,0,0.5467,Yoon Seong-ho,"이주승, 이시훈, 정수지, 조윤서"
987053,두개의 눈,두개의 눈,2022-06-23,"2021년 국립극장의 ‘여우락 페스티벌’ 개막작으로 선정된  판소리와 미디어 아트가 결합된 공연이다.  ‘무토’와 ‘입과손 스튜디오’가 함께 만든 공연으로  판소리 ‘심청가’를 심청이 아빠 맹인 심학규의 관점으로 재해적한 작품이다.  내면과 외부에서 바라보는 시선,  심청이와 아버지 그리고 나와 너의 이야기를  두 개의 눈을 통해 대립적인 구성으로  다양한 시각을 담았다.",음악,,,https://image.tmdb.org/t/p/w500/v897flqaS9r8U8MthjtDADGFyvy.jpg,61,0.0,0,0.0261,,
982834,갓길로 달리는 코뿔소,갓길로 달리는 코뿔소,2022-06-23,"동석은 복싱 전국체전에서 우승하지만 청무관의 관장이자 아버지인 순일의 후광으로 인한 승부조작이라는 오명을 쓰고 사람들에게 인정받지 못한다. 그렇게 체육관을 뛰쳐나와 3류 양아치 같은 삶을 살던 그는 어느 날 아버지가 죽었다는 소식을 듣게 되고, 아버지의 마지막 유산인 청무관의 간판을 지키기 위해 가장 무모한 시합을 준비하게 된다!",드라마,,,https://image.tmdb.org/t/p/w500/qKvCCMIvexxNnZRcFi5Eb0vM10S.jpg,88,5.0,1,0.5654,Hwang Dong-seok,"결휘, 문창길, 김소이, 류제승"
980491,우스운게 딱! 좋아!,우스운게 딱! 좋아!,2022-06-23,"눈치 없는 성구 때문에 울화통이 치미는 현,  전 남자친구에게 청첩장을 받은 소연,  서로 자기 말만 하는 가족들과 하루종일 지지고 볶는 민정,  죽은 친구의 은밀한 물건을 숨겨야 하는 소연.  웃기고 열받고 공감되고 손에 땀을 쥐게 하는  본격 MZ 고군분투 코미디!",코미디,South Korea,,https://image.tmdb.org/t/p/w500/pFVNo8chKdSeSvBluJknlPIM43s.jpg,100,6.5,2,0.3343,Jeong Hye-yeon,"이민구, Kim Hwi-gyu, Lee Tae-hee, 류경수"
977826,극장판 윌벤져스: 수상한 캠핑 대소동,극장판 윌벤져스: 수상한 캠핑 대소동,2022-06-23,"동물들과의 대화는 물론, 공룡 젤리를 먹고 엄청난 초능력을 발휘하는 ‘윌리엄’과 ‘벤틀리’는 슈퍼 히어로가 되고 싶은 사고뭉치 히어로 꿈나무들.  어느 날, 샘 아빠와 함께 즐거운 캠핑 여행을 떠난 ‘윌벤져스’는 놀이터에서 신비로운 능력을 가진 여우 소녀 ‘미호’를 만나 친구가 된다  깊은 숲속 신비한 여우굴로 향한 ‘윌벤져스’는 ‘미호’의 놀라운 비밀을 알게 되고, ‘미호’ 가족을 노리는 사냥꾼들의 습격으로 모두가 큰 위험에 빠지고 마는데…  과연 ‘윌벤져스’는 아빠와 친구를 구하고, 무사히 캠핑을 마칠 수 있을까?!",애니메이션,,,https://image.tmdb.org/t/p/w500/aqFbi9o4RgM449AeZlzIQYH1INa.jpg,79,0.0,0,0.1018,Ryu Jung-oo,"샘 해밍턴, 김서영, 강시현, 최한"
744965,니얼굴,니얼굴,2022-06-23,양평의 문호리 프리마켓에서 사람들의 캐리커처를 그려주는 은혜씨. 그녀에게는 발달장애(다운증후군)가 있지만 그건 열정적인 ‘니얼굴’ 작가에겐 큰 영향을 미치지 못한다. 은혜씨는 차가운 날씨 속에서도 손이 트도록 캐리커처를 그리며 자신만의 시선으로 이천 명이 넘는 사람들의 얼굴을 작품에 담아 온 근면한 작가다.,다큐멘터리,South Korea,"Dumul Pictures, Jinjin Pictures",https://image.tmdb.org/t/p/w500/faWX1XIiuZ5xyYJXaMUoNWR4A00.jpg,86,6.5,2,0.112,Seo Dong-il,정은혜
1077372,얼굴 보니 좋네,얼굴 보니 좋네,2022-06-24,"단 하나의 앵글과 숏으로 13분의 러닝타임을 견딜 수 있을까. 남궁선 감독의 <얼굴 보니 좋네>는 이 쉽지 않은 과제를 완급 조절 잘 된 시나리오와 배우의 몰입감 강한 연기로 가뿐하게 완수한다. 길 위에 차가 멈춰 서 있다. 엔진 과열. 내일 출국하는 이든은 차 안에서 헤어진 남자친구 해원에게 전화를 건다. 자신의 잘못으로 헤어졌다며 미안함을 전하는 이든. 그러나 안타깝게도, 절절한 이별 신을 찍기엔 현실이 너무 열악하다. 오지랖 넓은 행인은 과도한 친절을 베풀고, 이든은 울먹이며 보험사에 전화를 걸며, 코로나에 걸린 전남친은 마스크를 쓰고 나타난다. <얼굴 보니 좋네>는 한정된 세팅에서 벌어지는 상황극이면서, 캐릭터의 감정과 그를 둘러싼 상황이 충돌하며 만들어내는 블랙 코미디다. 유이든의 뉘앙스 좋은 연기가 영화를 몰입감 있게 이끈다.​","드라마, 코미디",South Korea,,https://image.tmdb.org/t/p/w500/ylHIRodW60mdK6jCju0xccaKqNu.jpg,13,4.0,1,0.1742,남궁선,"You E-den, Kim Hae-won, 남궁선"
1016012,아내의 질문,아내의 질문,2022-06-24,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/2BGwt3vFbiY4MP8ptFsOyJtKUMW.jpg,62,7.25,2,1.0775,Richard Kim,"김수연, Jin Si-ah, 상우, Im Cho-hee"
1016011,윤율과 러시아 색녀,윤율과 러시아 색녀,2022-06-24,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/30Yju7mD4O4gWq55Y4uOKur83Pu.jpg,67,0.0,0,1.5194,Kim Deok-gyu,"Yoon Yool, 민도윤, Kang Min-woo"
989820,겨레의 어미,겨레의 어미,2022-06-25,임신한 몸으로 폭탄 거사에 성공한 독립운동가 안경신 선생과 상해 임시정부 대한광복군 총영 구성원들의 이야기,,,,https://image.tmdb.org/t/p/w500/vRKXqeqmuH5wx8NEH0kL8TgiIVH.jpg,12,0.0,0,0.0,,
1268834,기억의 집,기억의 집,2022-06-26,"갑작스러운 아버지의 사망 이후, 아버지의 유품을 정리하다가 오래된 사진들을 발견하고 나는 사진 속 집들을 찾아가 본다. 이 여정을 통해 가족의 사소한 비밀과 잊고 지내던 나의 유년시절의 기억을 하나둘 되살려낸다. 그리고 그 기억들은 나의 이웃과 광주의 공간들에 대한 기억으로 확장되어 간다.",다큐멘터리,South Korea,,,70,0.0,0,0.0071,Lee Hyun-ok,
1016008,열화옥문,열화옥문,2022-06-27,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/f6OH4ic9FvZhkX98FiL2UvD3mtE.jpg,78,0.0,0,0.6711,Yoon Soo-hyun,"Lee Chae-dam, Kang Min-woo, 이수, James"
980021,개들의 도시,개들의 도시,2022-06-29,"평범하게 살고 싶었던 훈이. 하지만, 세상은 그를 평범하게 살도록 내버려두지 않는다.  교도소에서 출소한 훈이는 단속반원들과 실랑이를 벌이는 어머니를 돕다가 경찰서로 끌려간다. 합의금을 내기 위해 돈을 받으러 준기에게 받은 대기의 연락처를 들고 그를 찾아가 함께 일을 하게 된다.  어머니의 식당 단골인 정화는 자신과 남동생을 담보로 아버지가 도박빚을 남긴 채 도주한 사실을 알게되고 의지할 곳 없는 그녀는 훈이의 어머니에게 찾아와 세 사람의 동거가 시작된다. 한편 비리경찰 영태는 준기를 깡패로 깔아뭉개며 뒤로는 범죄를 꾸미는데...",액션,,,https://image.tmdb.org/t/p/w500/j3fpKs0Ht50BGCWEKuodD04oMgK.jpg,0,2.0,1,0.3765,오정택,"조계형, 지대한, Jeon Jae-hyeong, 민성욱"
705996,헤어질 결심,헤어질 결심,2022-06-29,"산 정상에서 추락한 한 남자의 변사 사건. 담당 형사 해준은 사망자의 아내 서래와 마주하게 된다. 남편의 죽음 앞에서 특별한 동요를 보이지 않는 서래. 경찰은 보통의 유가족과는 다른 서래를 용의선상에 올린다. 해준은 사건 당일의 알리바이 탐문과 신문, 잠복수사를 통해 서래를 알아가면서 그녀에 대한 관심이 점점 커져가는 것을 느낀다. 한편 좀처럼 속을 짐작하기 어려운 서래는 상대가 자신을 의심한다는 것을 알면서도 조금의 망설임도 없이 해준을 대하는데...","스릴러, 미스터리, 로맨스",South Korea,"Moho Film, CJ ENM",https://image.tmdb.org/t/p/w500/wKArLUTzdWRg0Y3sIlgwY7BQ2u8.jpg,138,7.334,1287,6.0404,박찬욱,"탕웨이, 박해일, 이정현, 고경표"
1016007,빚에 팔려온 친구아내,빚에 팔려온 친구아내,2022-06-30,,로맨스,,,https://image.tmdb.org/t/p/w500/7g7AIfLgFBpxAbqtLD1idxAfgPo.jpg,72,5.8,4,1.5071,한동연,"김지아, 한예지, Cha Myung-Hoon, Lee Do-jin"
990701,Re-BORN(리-본),Re-BORN(리-본),2022-06-30,"1. 오늘의 초능력  하루에 한 번 초능력을 쓸 수 있다고 주장하는 사람들이 모였다! 근데 왜 갑자기 초능력을 못 쓰게 된 것일까? 아니, 애초에 이들이 초능력자가 맞긴 한 걸까?  2. 1+1  ""삑 - 원 플러스 원 입니다."" 어느 날, 나와 똑같은 분신이 나타나 버렸다!  3. 장아치청  ""꺼어억~"" 트림이 시작되면 못 할 게 없다. 60분 한정 초능력자들의 본격 초능력 남발 코미디 액션 무비  4. LOVE SICK  좀비 사태 종식 1년 후… 승범은 자신을 구해준 여자친구 지윤에게 잊지 못할 프러포즈를 준비한다.","액션, 코미디, 드라마, 판타지",,,https://image.tmdb.org/t/p/w500/6o2bebPFlGEw2Ql1IYz1wT29utl.jpg,112,7.4,33,0.8623,Lee Min-seob,"이유미, 송덕호, 김민석, 박경혜"
987514,꿈에 와줘,꿈에 와줘,2022-06-30,"상실, 소중한 사람과의 이별. 보내지 못하는 마음보다 더 이상 널 위해 해 줄 수 있는 게 없다는 사실이 아프다 보고싶다 울부짖어도 너를 볼 수 없고 그리움에 몸서리쳐도 너를 만날 수 없다. 다른 세상에서 무서워하며 떨고 있을 너를 위해 내가 할 수 있는 일은 없다. 그게 아프다. 정말 아프다. 그런 너를, 그런 나를 위로하고 싶다. 위로 받고 싶다.",드라마,South Korea,Content Zium,https://image.tmdb.org/t/p/w500/etR3sFeKjmnMJydjW8tVrrv50LP.jpg,15,0.0,0,0.3529,문근영,"안승균, Lee Da-kyum"
987082,보통의 용기,보통의 용기,2022-06-30,"대한민국 최고의 로코퀸 ‘공효진’  모델, 배우 그리고 가구 사업가로 거듭난 ‘이천희’  아역 배우 출신의 11년 차 전업 주부 ‘전혜진’  선한 영향력을 행사해온 ‘환경 삼총사’가 지구를 위해 뭉쳤다!  탄소 없는 생활을 해보겠다며  무작정 떠난 에너지 자립섬 죽도!  해변에서 수많은 플라스틱 병을 발견한 후  무작정 생수병 회사에 전화를 거는가 하면  심지어 나무 만 그루 심기까지 도전하게 되는데!  공효진 X 이천희 X 전혜진의 탄소 제로 프로젝트! 이들은 대체 왜 이렇게까지 지구에 진심인걸까?!",다큐멘터리,South Korea,"KBS, Studio HIM",https://image.tmdb.org/t/p/w500/qwdExi1X0MFHzV0ZcN6VUlQ1VDb.jpg,92,6.5,2,0.639,Koo Min-jung,"공효진, 이천희, 전혜진, 엄지원"
974721,위대한 침묵,위대한 침묵,2022-06-30,"이 다큐 영화는 대한민국 제18대 대통령이자 최초의 여성 대통령 박근혜의 탄핵과 형사재판의 불법, 부당성을 기록하는 작품이다. 박근혜 대통령 탄핵 및 형사사건의 변호인단, 법대 교수, 정치학 교수들의 인터뷰와 사건 현장에 대한 촬영을 근거로 화면을 구성하였다.  탄핵사건의 도화선으로 작용한 투기자본감시센터 고발장의 진실은 검찰수사기록을 통해, JTBC의 태블릿PC날조보도는 국립과학수사연구원의 포렌식 결과물을 통해 규명했다.",다큐멘터리,South Korea,GTG Group,https://image.tmdb.org/t/p/w500/ieLgREiBQ0cYYWNP2OjA72BBbNc.jpg,123,1.0,1,0.2849,Song Sang-Min,박근혜
1392734,"잡담, 폭포, 레볼루션","잡담, 폭포, 레볼루션",2022-07-01,,다큐멘터리,South Korea,Space Cell,https://image.tmdb.org/t/p/w500/4gKAmQiylOukMFnh0wqXBSDVA2R.jpg,10,0.0,0,0.0,Lee So-jeong,
1373484,달들,달들,2022-07-01,,,South Korea,Space Cell,,3,0.0,0,0.0,Joonhee Kim,
993196,사람냄새 이효리,사람냄새 이효리,2022-07-01,슈퍼스타 이효리에게 삼남매가 찾아온다.,드라마,South Korea,2X9,https://image.tmdb.org/t/p/w500/cCoMVMq74aILziopvmAyCbQdHvK.jpg,19,0.0,0,1.0017,이옥섭,"이효리, 구교환, 기리보이, 심달기"
990698,기브 뎀: 사라진 자들의 비밀,기브 뎀: 사라진 자들의 비밀,2022-07-01,"영안실로 옮겨지던 노인이 큰 숨을 토해내며 번쩍 눈을 뜬다. 분명 눈앞에서 마지막 숨이 끊어지는 걸 확인하고 오열하던 중년의 아들딸은 기절초풍할 뻔한다. 얼떨떨해하며 아버지를 집으로 모셔온 아들딸. 그날부터 기이한 일들이 자꾸만 벌어진다.  자고 일어날 때마다 흰머리가 검게 변하고 주름이 팽팽하게 펴지더니, 급기야 “여자랏아그돔!” 알아들을 수 없는 언어를 내뱉으며 누군가를 애타게 찾아다니기 시작하는 노인. 급속도로 젊어져 가는 아버지가 언제 사라져 버릴지도 모른다는 공포에 사로잡혀 뒤를 쫓던 아들딸은 곧, 상상조차 하지 못한 충격적인 진실과 맞닥뜨리게 되는데...!",,,,https://image.tmdb.org/t/p/w500/dP6qzvsGEZ4QBnR1cVboVvydQTS.jpg,42,0.0,0,0.0,,
989798,Re-LOVE(리-러브),Re-LOVE,2022-07-01,"1. 선우와 익준  한 연인이 같은 영화 공동연출을 하며 사랑과 이별에 대해 고민하는 이야기  2. 하나이야기  오랫동안 연을 끊은 아버지가 갑작스레 세상을 떠나고, 하나는 생전 처음 본 이복동생을 떠맡게 된다.  3. 깃털처럼 가볍게  음악이 흘러나오는 서울과 전주. 하루하루 가벼워지고 싶은 소망을 담은 연인의 사랑 이야기",,South Korea,,https://image.tmdb.org/t/p/w500/ekyjX5YfjBW36aMHrOmXRKaYRl2.jpg,93,6.0,4,0.266,양익준,"임선우, 양익준, 김새벽, 김준한"
1021577,사무실 S파트너,사무실 S파트너,2022-07-06,,"로맨스, 드라마",South Korea,,https://image.tmdb.org/t/p/w500/g4RJQ66NHulwI5GKbXQ8KZWraaT.jpg,79,0.0,0,0.6375,Yoon Soo-hyun,"Kang Min-woo, So Jeong, 민도윤, Yeon Joo"
1116096,지평선,지평선,2022-07-07,"360VR 인터렉티브 영화로 만들어진 <지평선>은 세계 유일의 분단국가인 남한과 북한의 경계지역 DMZ을 배경으로 한다. 전쟁이 끝난 지 70년이 되어가지만 DMZ에는 아직 많은 양의 지뢰가 땅 속에 묻혀 있다. 김준혁이 근무를 서던 어느 날, 석병장이 사라지고 부대에 비상이 걸린다. 가장 친하게 지냈던 김준혁을 다그치는 중대장과 염병장, 그러나 김준혁은 오히려 그 두 사람을 추적하기 시작하는데.. 도대체 무슨 일이 있었던 것인가? 김준혁이 진실을 찾아가는 과정을 인터렉티브 형식을 통해 관객과 소통하며 전쟁의 후유증을 간접적으로 보여주고자 한다.",,South Korea,Barunson,https://image.tmdb.org/t/p/w500/ikamTVDbmjuHLAto3vfhit9tgGl.jpg,61,0.0,0,0.0214,Minji Kang,
1003983,시네마테크,시네마테크,2022-07-07,"근 미래, 가상극장 ‘CinemaTech’에 접속해 영화를 함께 체험하는 유랑과 Jin.  두 사람은 자동 매칭 시스템으로 선정된 첩보영화 속 비밀요원이 되어 서로를 쫓고 쫓긴다.  가상과 현실을 넘나드는 ‘CinemaTech’시스템을 통해서 영화 속 주인공과 현재의 인물들이 크로스오버 되며  ‘영화보기의 즐거움’을 재발견하는 VR 팝콘무비.",,South Korea,,https://image.tmdb.org/t/p/w500/iufjAyeUiE51zLifub11Wbcqp5P.jpg,13,0.0,0,0.0903,,"남연우, 한태은"
980023,불멸의 여신,불멸의 여신,2022-07-07,"불멸의 상징, 뱀파이어.  그런 뱀파이어도 늙는다?  그러나 방법은 있다.  늙지 않는 항체를 가진 그녀에게 모여라.  그 속에서 벌어지는 세 주인공들의  사랑, 질투, 증오, 희생을 그린  러브 판타지 로맨스!  불멸의 청춘과 상큼한 매력을 지닌 그녀!  호시탐탐 그녀를 노리는 자들로부터  그녀를 보호하는 흑기사와의  순정 만화 같은 뱀파이어 로맨스 판타지.","로맨스, 판타지",,,https://image.tmdb.org/t/p/w500/27iHsS8v5ec7Zj1C5RlTv48dGPL.jpg,96,2.2,4,0.413,Kim Hong-ik,"재희, 왕지원, Lee Joo-yeon, 박희진"
1320599,양림동 소녀,양림동 소녀,2022-07-08,"영화감독이라면 부모의 생애를 영상으로 기록하고 싶은 욕망을 숙제처럼 지니고 있다. 모든 어머니들이 그렇듯 엄마도 파란만장한 생을 살아왔고, 여러 의미에서 생존자다. 어느 날 엄마는 스스로 자신의 삶을 삐뚤삐뚤한 그림으로 그리기 시작했다. 이때다 싶어서 간단한 인터뷰를 한 후에 영상으로 옮겨 보았다. 귀여운 그림체로 전달하는 엄마의 생애 구술사 애니메이션.","애니메이션, 다큐멘터리",South Korea,,https://image.tmdb.org/t/p/w500/jTt7mDF37aqSq7o9uq6FVbdGuDL.jpg,30,0.0,0,0.0071,Oh Jae-hyeong,임영희
1141074,After Coma,After Coma,2022-07-08,,,,,https://image.tmdb.org/t/p/w500/5HRTEC97SwncWXW73DKGirepkgc.jpg,2,0.0,0,0.0,SooHyun Kim,
1016002,빨아주는 여자,빨아주는 여자,2022-07-08,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/tU8kwhznZdRz90UX7edgYJXevcu.jpg,70,0.0,0,0.844,Ahn Hae-young,"Jin Si-ah, 김수연, Im Cho-hee, 상우"
994654,스톤하트,스톤하트,2022-07-08,"‘길거리 공연 데시벨 제한법’ 시행으로 갑작스레 공연할 장소를 잃은 버스킹 밴드 ‘스톤하트’. 보컬인 사무엘까지 혼자 캐스팅되어 탈퇴하자 남은 멤버 순돌, 석운, 바우 셋은 원룸에 모여 회의를 한다. 그런데 석운마저 밴드를 그만두겠다 선언하고 순돌과 갈등을 빚는다. 그때 문 밖에서 누군가 거세게 문을 두드리고, 바깥이 좀비로 가득찬 것을 알게 된다. 그대로 원룸에 고립된 세 사람. 그런 상황에서도 순돌은 계속해서 음악을 꿈꾸고 석운은 그런 순돌을 이해할 수 없다.",,South Korea,,,36,0.0,0,0.0856,Yang Su-hee,Jang Yo-hoon
994653,너무 뜨거운 바람,너무 뜨거운 바람,2022-07-08,"무더운 여름, 행복했던 유럽여행이 끝나고 코로나로 인해 자가격리를 하게 되는 성수와 겨울.두 연인은 타오르는 욕망을 참지 못하고 사랑을 나누기 위해 에어컨을 가동한다. 하지만, 에어컨에서 뜨거운 바람이 나오고, 끝내 폭발하는데... ""과연 이들은 오늘 사랑할 수 있을까?","코미디, 로맨스",South Korea,,https://image.tmdb.org/t/p/w500/be0KCMWAWl4UQAVbE03V8rwIM4S.jpg,19,0.0,0,0.5081,Seo Sang-woo,"주종혁, Lee Bom"
991932,어-푸!,어-푸!,2022-07-08,"남자친구 현제에게 헤어짐을 통보 받은 단비, 마지막 추억 만들기로 공원에서 수영을 하자고 제안한다. 그렇게 둘은 집에서부터 공원까지 물을 길어 나르기 시작한다.",,South Korea,,,20,0.0,0,0.0071,Park Dong-chae,
991931,초월,초월,2022-07-08,"조각을 다듬는 스님의 뒤로 양아들 나한이 앉아 평소와 다름 없는 일상적인 대화를 나눈다. 하지만 어느 순간부터 스님이 평소와 다른 대답을 하기 시작하고, 나한은 당황하며 스님에게 질문을 하기 시작한다. 나한과 자신에 대한 대부분의 비밀을 알고있던 스님은 잠깐의 대화 후 나한에게 자신을 놓아주라는 설득을 하기 시작한다.",,South Korea,,,22,0.0,0,0.0143,Jeong Hyo-seong,
991929,인간이 싫다던 부모님 처음 인간 본 반응,인간이 싫다던 부모님 처음 인간 본 반응,2022-07-08,"내게 붙은 귀신 덕분에 취직에 성공했다. 그건 참 고마운데, 이 귀신이 자꾸 다른 귀신과도 친해지라고 강요한다.",코미디,South Korea,,,17,7.7,5,0.0286,Youn Ji-hye,
991927,키스미이프유캔,키스미이프유캔,2022-07-08,"리사는 자신감이 넘치는 트랜드세터 마네킹이다. 패션 모델(마네킹)이라는 자신의 직업에 만족하며 살고 있는 리사는 한 가지 꿈이 있다. 바로 직접 바다에 가는 것. 하지만 움직일 수 없는 마네킹에겐 불가능한 꿈이다. 그러던 와중, 잘생기고 어린 신상 마네킹 조쉬가 등장한다. 둘은 서로에게 반하고, 조쉬는 바다를 꿈꾸는 리사의 관심을 끌기 위해 진정한 사랑의 키스를 받고 사람이 된 마네킹의 전설을 들려준다.",로맨스,South Korea,,,9,0.0,0,0.0429,Kim Min-ji,
991926,위대한 클러크,위대한 클러크,2022-07-08,"30년 지기 절친한 친구 사이의 감정싸움, 흔한 일이다. 두 사람이 사이 나쁜 두 나라의 지도자라는 사실만 빼면. 반도연합의 위원장 이총조와 연방주국의 대통령 클러크 사이의 갈등은 어느새 국제 외교 갈등으로 커졌다. 전세계의 평화가 두 사람의 손에 달려있.. 누군가의 손에는 달려있다.",,South Korea,,,29,0.0,0,0.0511,Jeong Ki-yeon,
991925,언니에게,언니에게,2022-07-08,음악과 흡연에 취해 자유롭게 살던 연우. 피 멍이 든 채 찾아온 어린 동생 다온으로 인해 애써 외면하던 것들을 마주하게 된다.,,South Korea,,https://image.tmdb.org/t/p/w500/jD6ODYMNEBRkzwC5exMq5VknJhb.jpg,21,0.0,0,0.0357,Kim Shin Ho-san,
991923,구인,구인,2022-07-08,"실종된 엄마를 찾으려는 고등학생 수형은 수소문 끝에 찾아간 신당에서 무당인 신할매를 만난다. 하지만 자신의 몸에 귀신이 씌였다며 살풀이를 강요당하고, 뭔가에 홀린 듯 자신의 깊은 상처와 대면한 그는 믿기 힘든 현실과 마주한다.",,South Korea,,https://image.tmdb.org/t/p/w500/u7bqhSbOeMjmCEnn4waz2skddpW.jpg,29,0.0,0,0.0143,Ahn Sang-wook,
991919,집으로 가는 길,집으로 가는 길,2022-07-08,"자신의 삶을 즐기며 살아가는 기초수급생활자인 예화. 어느 날, 딸 세지가 찾아와 같이 살자고 한다.",,South Korea,,,28,0.0,0,0.1583,Cha Eun-bin,"변중희, 장리우"
991889,삼인방,삼인방,2022-07-08,요 근래 팀 불화가 잦아진 삼인조 헤비메탈 밴드. 밴드의 맏형인 ‘인섭’은 팀의 화합을 위해 동생들을 데리고 고급 참치집으로 향하는 엘레베이터에 오른다.,"코미디, 드라마",South Korea,,https://image.tmdb.org/t/p/w500/e4vYZZafhBdaSVZ2pdmXYMmL3qy.jpg,21,0.0,0,0.3666,Lee Gun-hee,"Yeom In-seob, Kim Min-yeop"
991888,기형종,기형종,2022-07-08,"28 세 조은일. 난소에 눈과 이빨, 머리카락이 달린 종양이 살고 있다고 한다. 무엇 때문일까. 남자친구, 엄마, 여자친구는 각자 이 괴물이 생겨난 원인을 짐작하고 기형종은 말을 걸어온다.",,South Korea,,,25,0.0,0,0.0071,Byeon Jeong-won,
987477,재활,재활,2022-07-08,"지연의 마지막 기억은 어디론가 실려가는 것이였다. 꿈과 현실의 경계가 모호하다. 그리고는 어둠이 그녀의 의식을 잠식하고, 눈을 뜬다. 그곳은 기괴한 형태의 공간이다. 아무도 없는 곳에 홀로 눈을 뜨는 지연. 그리고 곧이어 정체불명의 여자가 등장하며, 재활실이라고 하며, 지연이 살기위해서는 죽음을 각오하는 재활을 해야만 한다고 하는데...그녀는 이곳에서 나갈 수 있을까?",,South Korea,,,25,0.0,0,0.4844,Lim Dae-wung,"이주영, 김주령"
